,zipcode,time,year_month,count_1m_loc,count_6m_loc,count_2y_loc,count_1m_loc_time,count_6m_loc_time,count_2y_loc_time,count_1m_time,count_6m_time,count_2y_time,crimes_per_pop,crime_type
65088,90028,0,201804,0.5679611650485437,0.6743566992014197,0.6663361427863163,0.4842105263157895,0.542,0.5792824074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,2.4109143465332576,1
65102,90028,1,201804,0.5679611650485437,0.6743566992014197,0.6663361427863163,0.34736842105263155,0.388,0.37152777777777773,0.6644257703081232,0.736726765614105,0.7699794123151787,2.4109143465332576,1
65116,90028,2,201804,0.5679611650485437,0.6743566992014197,0.6663361427863163,0.39999999999999997,0.59,0.6047453703703703,0.7999999999999999,0.8933160673373842,0.9935295847704607,2.4109143465332576,1
67593,90029,0,201804,0.3543689320388349,0.391304347826087,0.4576103123450669,0.18947368421052632,0.196,0.27604166666666663,0.37198879551820724,0.42225321247136166,0.4618058340686078,1.2311171393467562,1
67607,90029,1,201804,0.3543689320388349,0.391304347826087,0.4576103123450669,0.23157894736842105,0.28800000000000003,0.3414351851851852,0.6644257703081232,0.736726765614105,0.7699794123151787,1.2311171393467562,1
67621,90029,2,201804,0.3543689320388349,0.391304347826087,0.4576103123450669,0.34736842105263155,0.398,0.4508101851851852,0.7999999999999999,0.8933160673373842,0.9935295847704607,1.2311171393467562,1
70098,90031,0,201804,0.2087378640776699,0.19520851818988466,0.21764997521070895,0.09473684210526316,0.08,0.09837962962962962,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.5751371254601427,1
70112,90031,1,201804,0.2087378640776699,0.19520851818988466,0.21764997521070895,0.09473684210526316,0.14,0.15162037037037035,0.6644257703081232,0.736726765614105,0.7699794123151787,0.5751371254601427,1
70126,90031,2,201804,0.2087378640776699,0.19520851818988466,0.21764997521070895,0.2631578947368421,0.22,0.25810185185185186,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.5751371254601427,1
72603,90032,0,201804,0.08737864077669902,0.10825199645075421,0.15146256817055032,0.031578947368421054,0.04,0.06018518518518518,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.34368036370014443,1
72617,90032,1,201804,0.08737864077669902,0.10825199645075421,0.15146256817055032,0.031578947368421054,0.078,0.1105324074074074,0.6644257703081232,0.736726765614105,0.7699794123151787,0.34368036370014443,1
72631,90032,2,201804,0.08737864077669902,0.10825199645075421,0.15146256817055032,0.12631578947368421,0.126,0.18287037037037035,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.34368036370014443,1
75108,90033,0,201804,0.3203883495145631,0.30789707187222715,0.34853743182944963,0.15789473684210525,0.13,0.15914351851851852,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.7412235091219435,1
75122,90033,1,201804,0.3203883495145631,0.30789707187222715,0.34853743182944963,0.30526315789473685,0.27,0.28009259259259256,0.6644257703081232,0.736726765614105,0.7699794123151787,0.7412235091219435,1
75136,90033,2,201804,0.3203883495145631,0.30789707187222715,0.34853743182944963,0.23157894736842105,0.294,0.3744212962962963,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.7412235091219435,1
77613,90034,0,201804,0.058252427184466014,0.060337178349600715,0.06668319286068418,0.021052631578947368,0.02,0.027199074074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.11951987910914016,1
77627,90034,1,201804,0.058252427184466014,0.060337178349600715,0.06668319286068418,0.021052631578947368,0.046,0.052662037037037035,0.6644257703081232,0.736726765614105,0.7699794123151787,0.11951987910914016,1
77641,90034,2,201804,0.058252427184466014,0.060337178349600715,0.06668319286068418,0.08421052631578947,0.07,0.07581018518518517,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.11951987910914016,1
80118,90035,0,201804,0.13592233009708737,0.1171251109139308,0.13634110064452157,0.08421052631578947,0.042,0.05844907407407407,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.4984428752255836,1
80132,90035,1,201804,0.13592233009708737,0.1171251109139308,0.13634110064452157,0.1368421052631579,0.098,0.11863425925925926,0.6644257703081232,0.736726765614105,0.7699794123151787,0.4984428752255836,1
80146,90035,2,201804,0.13592233009708737,0.1171251109139308,0.13634110064452157,0.07368421052631578,0.124,0.1412037037037037,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.4984428752255836,1
82623,90036,0,201804,0.13106796116504854,0.14463176574977818,0.13981160138820029,0.06315789473684211,0.068,0.06655092592592592,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.3940134786768724,1
82637,90036,1,201804,0.13106796116504854,0.14463176574977818,0.13981160138820029,0.07368421052631578,0.114,0.11747685185185185,0.6644257703081232,0.736726765614105,0.7699794123151787,0.3940134786768724,1
82651,90036,2,201804,0.13106796116504854,0.14463176574977818,0.13981160138820029,0.14736842105263157,0.14400000000000002,0.1423611111111111,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.3940134786768724,1
85128,90037,0,201804,0.5048543689320388,0.6992014196983142,0.7880515617253346,0.14736842105263157,0.246,0.3171296296296296,0.37198879551820724,0.42225321247136166,0.4618058340686078,1.3146678150614757,1
85142,90037,1,201804,0.5048543689320388,0.6992014196983142,0.7880515617253346,0.5263157894736842,0.596,0.671875,0.6644257703081232,0.736726765614105,0.7699794123151787,1.3146678150614757,1
85156,90037,2,201804,0.5048543689320388,0.6992014196983142,0.7880515617253346,0.42105263157894735,0.734,0.8506944444444444,0.7999999999999999,0.8933160673373842,0.9935295847704607,1.3146678150614757,1
87633,90038,0,201804,0.1553398058252427,0.2466725820763088,0.255825483391175,0.11578947368421053,0.168,0.18402777777777776,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.9191209710715479,1
87647,90038,1,201804,0.1553398058252427,0.2466725820763088,0.255825483391175,0.08421052631578947,0.188,0.18692129629629628,0.6644257703081232,0.736726765614105,0.7699794123151787,0.9191209710715479,1
87661,90038,2,201804,0.1553398058252427,0.2466725820763088,0.255825483391175,0.1368421052631579,0.2,0.22627314814814814,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.9191209710715479,1
90138,90039,0,201804,0.04368932038834951,0.05323868677905945,0.08155676747645017,0.010526315789473684,0.022,0.041666666666666664,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.2971556318532427,1
90152,90039,1,201804,0.04368932038834951,0.05323868677905945,0.08155676747645017,0.031578947368421054,0.042,0.05555555555555555,0.6644257703081232,0.736726765614105,0.7699794123151787,0.2971556318532427,1
90166,90039,2,201804,0.04368932038834951,0.05323868677905945,0.08155676747645017,0.05263157894736842,0.056,0.0931712962962963,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.2971556318532427,1
92643,90041,0,201804,0.08252427184466019,0.05767524401064774,0.05651958353991075,0.021052631578947368,0.026000000000000002,0.02488425925925926,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.21410875380595834,1
92657,90041,1,201804,0.08252427184466019,0.05767524401064774,0.05651958353991075,0.06315789473684211,0.036000000000000004,0.04456018518518518,0.6644257703081232,0.736726765614105,0.7699794123151787,0.21410875380595834,1
92671,90041,2,201804,0.08252427184466019,0.05767524401064774,0.05651958353991075,0.09473684210526316,0.068,0.0625,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.21410875380595834,1
95148,90042,0,201804,0.13592233009708737,0.12422360248447205,0.14675260287555775,0.031578947368421054,0.07200000000000001,0.07002314814814814,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.24421626490385145,1
95162,90042,1,201804,0.13592233009708737,0.12422360248447205,0.14675260287555775,0.11578947368421053,0.084,0.11747685185185185,0.6644257703081232,0.736726765614105,0.7699794123151787,0.24421626490385145,1
95176,90042,2,201804,0.13592233009708737,0.12422360248447205,0.14675260287555775,0.14736842105263157,0.124,0.1550925925925926,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.24421626490385145,1
97653,90043,0,201804,0.3495145631067961,0.357586512866016,0.41422905304908275,0.11578947368421053,0.13,0.1736111111111111,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.9608404916246245,1
97667,90043,1,201804,0.3495145631067961,0.357586512866016,0.41422905304908275,0.2631578947368421,0.354,0.3674768518518518,0.6644257703081232,0.736726765614105,0.7699794123151787,0.9608404916246245,1
97681,90043,2,201804,0.3495145631067961,0.357586512866016,0.41422905304908275,0.37894736842105264,0.322,0.42592592592592593,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.9608404916246245,1
100158,90044,0,201804,0.27184466019417475,0.3300798580301686,0.3894397620228061,0.08421052631578947,0.124,0.16840277777777776,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.45065857000048304,1
100172,90044,1,201804,0.27184466019417475,0.3300798580301686,0.3894397620228061,0.19999999999999998,0.28,0.34259259259259256,0.6644257703081232,0.736726765614105,0.7699794123151787,0.45065857000048304,1
100186,90044,2,201804,0.27184466019417475,0.3300798580301686,0.3894397620228061,0.30526315789473685,0.34,0.39814814814814814,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.45065857000048304,1
102663,90045,0,201804,0.1262135922330097,0.1171251109139308,0.12592959841348536,0.07368421052631578,0.062,0.06655092592592592,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.33138495031341997,1
102677,90045,1,201804,0.1262135922330097,0.1171251109139308,0.12592959841348536,0.09473684210526316,0.076,0.09837962962962962,0.6644257703081232,0.736726765614105,0.7699794123151787,0.33138495031341997,1
102691,90045,2,201804,0.1262135922330097,0.1171251109139308,0.12592959841348536,0.10526315789473684,0.126,0.12905092592592593,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.33138495031341997,1
105168,90046,0,201804,0.014563106796116504,0.037267080745341616,0.0406544372830937,0.010526315789473684,0.03,0.030671296296296294,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.08694079574762088,1
105182,90046,1,201804,0.014563106796116504,0.037267080745341616,0.0406544372830937,0.010526315789473684,0.032,0.03009259259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.08694079574762088,1
105196,90046,2,201804,0.014563106796116504,0.037267080745341616,0.0406544372830937,0.010526315789473684,0.022,0.03414351851851852,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.08694079574762088,1
107673,90047,0,201804,0.15048543689320387,0.17391304347826086,0.21839365394149726,0.042105263157894736,0.078,0.09143518518518517,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.4668014956032184,1
107687,90047,1,201804,0.15048543689320387,0.17391304347826086,0.21839365394149726,0.14736842105263157,0.14200000000000002,0.17881944444444445,0.6644257703081232,0.736726765614105,0.7699794123151787,0.4668014956032184,1
107701,90047,2,201804,0.15048543689320387,0.17391304347826086,0.21839365394149726,0.1368421052631579,0.17200000000000001,0.23958333333333331,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.4668014956032184,1
110178,90048,0,201804,0.10194174757281553,0.11357586512866016,0.12518591968269707,0.021052631578947368,0.04,0.06597222222222222,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.607833601330783,1
110192,90048,1,201804,0.10194174757281553,0.11357586512866016,0.12518591968269707,0.11578947368421053,0.12,0.10648148148148148,0.6644257703081232,0.736726765614105,0.7699794123151787,0.607833601330783,1
110206,90048,2,201804,0.10194174757281553,0.11357586512866016,0.12518591968269707,0.08421052631578947,0.096,0.11979166666666666,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.607833601330783,1
112683,90049,0,201804,0.0,0.005323868677905946,0.006941001487357461,0.0,0.004,0.003472222222222222,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.020323390071713583,1
112697,90049,1,201804,0.0,0.005323868677905946,0.006941001487357461,0.0,0.008,0.009259259259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.020323390071713583,1
112711,90049,2,201804,0.0,0.005323868677905946,0.006941001487357461,0.0,0.0,0.003472222222222222,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.020323390071713583,1
115188,90056,0,201804,0.03398058252427184,0.01774622892635315,0.02602875557759048,0.010526315789473684,0.006,0.009837962962962962,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.3454937363571011,1
115202,90056,1,201804,0.03398058252427184,0.01774622892635315,0.02602875557759048,0.031578947368421054,0.018000000000000002,0.018518518518518517,0.6644257703081232,0.736726765614105,0.7699794123151787,0.3454937363571011,1
115216,90056,2,201804,0.03398058252427184,0.01774622892635315,0.02602875557759048,0.031578947368421054,0.016,0.032407407407407406,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.3454937363571011,1
117693,90057,0,201804,0.5145631067961165,0.5874001774622892,0.681457610312345,0.24210526315789474,0.266,0.3258101851851852,0.37198879551820724,0.42225321247136166,0.4618058340686078,1.5733586837319469,1
117707,90057,1,201804,0.5145631067961165,0.5874001774622892,0.681457610312345,0.4105263157894737,0.424,0.5167824074074073,0.6644257703081232,0.736726765614105,0.7699794123151787,1.5733586837319469,1
117721,90057,2,201804,0.5145631067961165,0.5874001774622892,0.681457610312345,0.4631578947368421,0.634,0.7482638888888888,0.7999999999999999,0.8933160673373842,0.9935295847704607,1.5733586837319469,1
